Ax,Ay,Az,Gx,Gy,Gz,Label
-0.3753,-1.0878,0.1454,44.1,-28.49,6.72,C
-0.3357,-1.1175,0.283,55.44,-44.66,22.82,C
-0.3035,-1.0482,0.2752,70.07,-45.36,48.79,C
-0.3192,-0.9755,0.4548,59.78,-54.74,59.78,C
-0.3357,-0.8974,0.4685,60.41,-46.06,66.92,C
-0.3084,-0.9521,0.5007,43.75,-28.28,57.68,C
-0.345,-0.9057,0.3206,62.44,-24.85,71.54,C
-0.3274,-0.936,0.1157,79.8,-40.53,102.06,C
-0.3426,-0.7906,-0.1488,137.27,-86.52,113.96,C
-0.3943,-0.5485,0.4738,119.21,-136.71,103.88,C
-0.364,-0.5602,0.9174,50.54,-69.3,83.02,C
-0.368,-0.6481,0.3484,47.32,-42.91,68.11,C
-0.3616,-0.7984,0.1981,43.33,-89.25,62.02,C
-0.2562,-0.7979,0.1864,35.7,-107.31,67.06,C
-0.3533,-0.6154,0.5056,56.42,-150.71,68.81,C
-0.3274,-0.5212,0.4275,43.19,-127.68,50.96,C
-0.4124,-0.2767,0.5353,51.59,-159.46,39.83,C
-0.3475,-0.0161,0.2879,47.39,-150.85,6.23,C
-0.2933,0.1488,0.3123,52.5,-208.53,-50.26,C
-0.1493,0.0088,0.2923,28.49,-247.66,-131.88,C
-0.0151,-0.1254,0.4441,13.37,-317.73,-168.07,C
0.1625,-0.346,0.7462,-33.32,-333.97,-190.12,C
0.2323,-0.5173,0.8296,-41.3,-337.33,-203.07,C
0.3314,-0.6998,1.1248,-19.74,-337.47,-211.26,C
0.1786,-1.1736,1.6978,-31.57,-340.62,-207.76,C
0.468,-1.2849,2.2799,-75.81,-190.75,-126.91,C
0.4773,-1.241,2.4854,-162.47,61.67,-51.31,C
0.3938,-0.7969,1.6289,-180.6,206.36,7.28,C
0.1918,-0.1615,1.035,-203.0,244.3,-21.7,C
0.1415,-0.0776,0.753,-237.86,220.36,-96.81,C
0.1908,-0.3802,0.5456,-194.74,203.98,-148.54,C
0.2259,-0.8159,0.4299,-127.89,231.56,-154.28,C
0.244,-1.0243,0.265,-111.58,198.8,-117.32,C
0.305,-1.1356,0.0595,-60.41,140.63,-112.42,C
0.2645,-1.3274,0.365,4.9,100.94,-98.35,C
0.2133,-1.3113,0.6095,20.86,81.55,-70.07,C
0.2015,-1.1585,0.5031,30.59,87.57,-39.48,C
0.1747,-0.9638,0.406,45.57,80.5,-27.37,C
0.161,-0.833,0.2889,56.07,63.35,-29.54,C
0.1723,-0.7901,0.2943,60.9,34.3,-36.33,C
0.181,-0.8218,0.3587,43.12,12.04,-45.57,C
0.203,-0.9789,0.4104,20.86,-9.31,-47.39,C
0.2289,-0.9975,0.5705,-9.45,-24.78,-24.71,C
0.1869,-0.9999,0.5954,-34.58,-24.5,-1.68,C
0.1908,-0.9804,0.6388,-30.8,-17.22,21.07,C
0.1669,-0.8886,0.5744,-31.01,-15.4,32.62,C
0.1498,-0.8296,0.5861,-20.51,-16.73,30.87,C
0.144,-0.7213,0.6173,-4.34,-10.22,28.77,C
0.1069,-0.7056,0.5339,-2.31,1.33,8.12,C
0.1127,-0.7847,0.5388,7.07,-12.95,1.19,C
0.1352,-0.8467,0.5968,6.16,-16.52,1.47,C
0.1576,-0.8906,0.6739,3.5,-19.25,9.45,C
0.1581,-0.9374,0.6617,-7.21,-10.15,34.23,C
0.1625,-0.9155,0.6627,-13.93,-10.78,29.47,C
0.1391,-0.8457,0.608,-19.46,-1.12,31.85,C
0.1127,-0.7984,0.5319,-9.31,-4.41,28.84,C
0.1215,-0.753,0.5314,-5.25,-3.92,24.85,C
0.1015,-0.7398,0.4953,-5.11,-9.8,15.47,C
0.1093,-0.7871,0.5436,-10.92,-16.03,2.8,C
0.122,-0.8667,0.5495,-17.85,-18.13,-1.82,C
0.1269,-0.9111,0.4958,-11.76,-21.49,-0.21,C
0.1405,-0.8486,0.5963,-4.55,-22.54,2.38,C
0.1215,-0.8579,0.5617,-5.25,-10.22,-0.77,C
0.1283,-0.8706,0.5305,0.98,-11.83,0.49,C
0.1347,-0.9223,0.5812,1.12,-13.44,6.02,C
0.1449,-0.9843,0.6271,23.1,-4.2,13.02,C
0.1083,-1.2185,0.4968,43.12,-5.04,43.05,C
0.0986,-1.1478,0.5446,63.49,-27.51,74.97,C
0.0527,-1.0502,0.671,85.33,-37.52,86.8,C
0.0913,-0.9457,0.7027,87.5,-30.38,90.79,C
0.0932,-0.9072,0.7662,79.87,-25.97,85.47,C
0.0839,-1.0736,1.076,32.48,-5.46,86.31,C
0.1015,-1.1932,1.6226,-36.96,55.44,111.16,C
0.2059,-1.4337,1.7914,-128.24,183.47,143.99,C
0.4382,-1.2049,0.9658,-131.67,303.17,233.38,C
0.2708,-0.4699,0.1913,-51.24,297.92,278.67,C
-0.0732,-0.1303,-0.1874,26.18,205.87,192.43,C
-0.2528,-0.2118,0.0493,38.29,123.69,83.72,C
-0.2699,-0.5602,0.5607,-21.28,90.65,8.54,C
-0.283,-0.7505,0.3372,-41.44,88.9,17.78,C
-0.3065,-0.7881,0.1147,-38.5,58.8,37.52,C
-0.3431,-0.7164,0.2011,-27.37,7.0,45.64,C
-0.326,-0.6754,0.5563,-31.57,8.96,42.28,C
-0.366,-0.6095,0.5378,-28.63,53.69,32.13,C
-0.3826,-0.6232,0.1757,-26.6,63.21,9.8,C
-0.3919,-0.7745,-0.04,-5.6,34.44,-11.13,C
-0.3963,-0.792,0.1957,-1.61,-18.13,-6.58,C
-0.3933,-0.7559,0.3753,-7.77,-19.46,-1.12,C
-0.3884,-0.6417,0.5056,-16.03,-11.55,2.45,C
-0.406,-0.5622,0.4646,-27.58,0.28,-18.34,C
-0.3826,-0.6593,0.3933,-38.36,0.0,-44.03,C
-0.3704,-0.9292,0.4041,-47.67,-11.2,-36.05,C
-0.3528,-1.0141,0.4299,-39.9,-15.75,-38.43,C
-0.3572,-0.8442,0.5783,-35.28,2.1,-22.54,C
-0.3606,-0.8657,0.5344,-31.92,21.0,-30.8,C
-0.3484,-1.0048,0.3289,-14.21,21.14,-28.14,C
-0.3279,-1.1019,0.2767,2.94,7.42,-9.8,C
-0.3221,-1.0619,0.2913,15.89,-6.44,10.22,C
-0.3416,-0.9843,0.2713,26.18,-20.09,15.96,C
-0.3192,-0.9321,0.2996,29.68,-29.4,13.16,C
-0.3479,-1.0604,0.489,27.16,-40.04,7.56,C
-0.3099,-1.0194,0.5378,21.0,-22.33,25.34,C
-0.3279,-0.9204,0.4387,30.03,-6.65,43.68,C
-0.3548,-0.854,0.4953,27.16,-6.51,37.17,C
-0.3299,-0.8686,0.4055,22.96,9.66,30.03,C
-0.3192,-0.9257,0.2035,36.33,1.4,26.95,C
-0.3382,-1.1966,-0.3255,107.31,-57.96,27.72,C
-0.2806,-1.1268,0.3035,92.75,-124.6,85.26,C
-0.2821,-0.9048,0.649,82.18,-101.92,123.13,C
-0.2982,-0.6588,0.5553,82.6,-62.3,119.63,C
-0.303,-0.6861,0.2123,73.36,-48.65,95.27,C
-0.3094,-0.792,-0.0771,104.93,-99.75,87.57,C
-0.3172,-0.6549,0.4163,90.02,-152.67,102.13,C
-0.3123,-0.549,0.4602,72.45,-130.62,95.97,C
-0.3094,-0.3738,0.7413,35.21,-120.89,70.63,C
-0.3401,-0.4055,0.6412,15.33,-122.29,43.26,C
-0.3201,-0.3362,0.6334,6.16,-128.8,19.81,C
-0.365,-0.2094,0.5846,15.26,-152.53,-6.23,C
-0.3255,-0.0878,0.7432,-1.89,-159.32,-49.98,C
-0.1996,-0.1015,0.406,-6.09,-143.92,-94.36,C
-0.1332,-0.0805,0.2855,21.49,-196.77,-123.27,C
-0.0273,-0.163,0.5783,8.05,-271.74,-166.67,C
0.1005,-0.4836,0.9965,-36.26,-297.71,-219.45,C
0.1854,-0.7574,1.323,-59.01,-269.64,-206.36,C
0.1513,-1.0394,1.5226,-70.35,-205.03,-184.8,C
0.2035,-1.1663,1.7612,-94.29,-115.99,-152.04,C
0.2586,-0.8926,1.791,-131.18,66.71,-87.36,C
0.2167,-0.589,1.4333,-147.7,185.71,-75.88,C
0.1415,-0.3211,0.9955,-163.45,225.82,-106.33,C
0.1366,-0.4909,0.5051,-178.85,203.35,-163.59,C
0.2513,-0.9799,0.2352,-145.95,167.65,-178.22,C
0.2372,-1.158,0.3704,-96.95,151.97,-143.85,C
0.2025,-1.303,0.2933,-83.23,122.71,-95.55,C
0.2303,-1.2332,0.283,-46.62,84.84,-68.46,C
0.2216,-1.281,0.3152,-0.42,64.4,-46.97,C
0.1893,-1.2312,0.5139,17.08,59.57,-18.97,C
0.1752,-1.078,0.5046,39.34,70.91,-1.33,C
0.1244,-0.9043,0.406,45.71,59.57,-10.08,C
0.1186,-0.8623,0.3401,55.3,38.71,-22.68,C
0.1347,-0.8228,0.4553,52.78,17.43,-20.02,C
0.124,-0.8237,0.4577,30.8,18.55,-26.46,C
0.1347,-0.9004,0.3987,25.48,-1.26,-28.35,C
0.1293,-0.9453,0.4963,16.52,-24.15,-10.43,C
0.1318,-0.8984,0.7022,-14.35,-22.75,9.17,C
0.122,-0.8969,0.6959,-33.04,-1.12,19.46,C
0.1108,-0.8921,0.549,-28.07,-0.84,31.15,C
0.0898,-0.834,0.5348,-13.58,-13.72,35.56,C
0.0981,-0.7247,0.6232,-2.45,-22.4,36.68,C
0.0747,-0.7027,0.6198,-16.52,-2.45,17.5,C
0.0805,-0.7984,0.529,-6.65,-7.0,9.38,C
0.0976,-0.8496,0.529,-1.26,-15.4,9.66,C
0.0956,-0.8843,0.5129,7.63,-27.93,10.85,C
0.1181,-0.8062,0.6866,-4.2,-34.02,18.48,C
0.0815,-0.8042,0.6505,-20.23,-15.4,7.56,C
0.0844,-0.8579,0.55,-15.68,-16.03,6.93,C
0.0888,-0.8213,0.59,-11.06,-21.21,13.23,C
0.0893,-0.8076,0.6261,-17.36,-4.83,9.1,C
0.0908,-0.856,0.5358,-15.33,-2.1,5.6,C
0.1025,-0.8745,0.5192,-11.62,-8.68,4.55,C
0.1132,-0.895,0.5207,-10.64,-16.52,2.73,C
0.123,-0.9018,0.5549,-11.9,-19.6,2.45,C
0.1157,-0.9072,0.5729,-10.71,-17.71,1.89,C
0.1069,-0.8965,0.5417,-3.71,-16.8,2.31,C
0.1049,-0.8808,0.5451,4.48,-15.89,1.4,C
0.1093,-0.8833,0.6017,0.21,-6.3,4.34,C
0.1127,-0.9257,0.5461,11.55,-3.36,6.44,C
0.0986,-0.9072,0.6124,13.02,8.4,10.78,C
0.1035,-0.8843,0.4709,2.94,-17.64,9.59,C
0.1078,-0.8535,0.529,5.6,-14.7,5.53,C
0.0966,-0.8867,0.5832,-0.49,-8.47,1.26,C
0.0932,-0.8999,0.5329,7.14,-8.26,1.19,C
0.0927,-0.8599,0.5744,14.0,-12.32,-1.54,C
0.102,-0.8496,0.5841,15.05,-5.88,-7.21,C
0.1157,-0.917,0.6061,20.16,-5.53,-6.09,C
0.1376,-0.9428,0.5983,21.28,-2.52,-2.1,C
0.1386,-0.9414,0.5905,22.89,-4.83,2.1,C
0.1244,-0.9257,0.5905,21.56,-1.75,8.47,C
0.1069,-0.8511,0.5915,22.05,-2.1,12.53,C
0.0908,-0.794,0.5641,15.96,0.21,7.42,C
0.08,-0.7803,0.5617,10.71,-0.98,-0.56,C
0.083,-0.7784,0.569,7.63,-7.49,-5.46,C
0.0878,-0.8267,0.5817,7.56,-6.44,-7.0,C
0.0966,-0.8574,0.5905,8.61,-5.95,-2.24,C
0.0927,-0.8555,0.5929,10.22,-4.06,1.19,C
0.0786,-0.8184,0.5861,8.54,-10.29,1.19,C
0.081,-0.7852,0.6534,-2.87,-7.35,-1.54,C
0.0766,-0.8296,0.5846,-10.15,-2.87,-1.47,C
0.0708,-0.8042,0.5627,-6.44,-6.58,0.91,C
0.0664,-0.7642,0.5661,-5.18,-3.29,-4.41,C
0.0473,-0.8189,0.529,-3.22,-1.47,-10.99,C
0.0473,-0.8662,0.5441,-1.33,-4.06,-9.87,C
0.061,-0.8828,0.5305,1.26,-4.48,-7.84,C
0.0727,-0.855,0.5309,2.52,-6.23,-5.6,C
0.0683,-0.8711,0.5046,3.43,-4.83,-3.22,C
0.0727,-0.8452,0.5392,4.69,-11.76,-0.63,C
0.0805,-0.8262,0.5529,0.56,-9.52,-1.96,C
0.0878,-0.8262,0.5368,-1.89,-6.65,-4.83,C
0.0947,-0.8677,0.4978,-0.28,-6.44,-6.23,C
0.1108,-0.8657,0.5266,5.81,-10.85,-5.67,C
0.1225,-0.8608,0.5553,6.79,-10.85,-6.93,C
0.1269,-0.8716,0.55,8.61,-10.57,-6.09,C
0.1205,-0.8369,0.5744,8.19,-12.74,-5.46,C
0.1225,-0.8115,0.5944,5.32,-10.85,-9.17,C
0.1298,-0.8223,0.5856,6.93,-6.3,-10.43,C
0.1371,-0.8364,0.59,10.5,-4.34,-9.24,C
0.1537,-0.8589,0.5607,11.06,-3.08,-10.01,C
0.1513,-0.8847,0.5183,14.84,-11.34,-6.3,C
0.1449,-0.8555,0.5558,11.48,-13.3,-0.98,C
0.1293,-0.8013,0.5949,9.66,-16.73,2.03,C
0.1313,-0.772,0.6246,3.01,-14.63,-0.7,C
0.1347,-0.773,0.6202,1.61,-11.27,-3.99,C
0.1366,-0.7847,0.6525,-0.42,-7.42,-7.49,C
0.1479,-0.8364,0.6129,-0.07,-2.59,-8.33,C
0.1581,-0.8496,0.5934,1.89,-5.67,-5.74,C
0.1508,-0.8506,0.5807,0.49,-4.69,-3.43,C
0.1493,-0.832,0.5573,3.15,-8.4,-0.56,C
0.1513,-0.8096,0.6022,2.03,-10.01,-0.49,C
0.1488,-0.8189,0.5924,1.68,-8.4,-1.47,C
0.1527,-0.8018,0.6217,0.35,-9.31,-1.68,C
0.1571,-0.8198,0.6412,-0.91,-5.25,-4.55,C
0.1664,-0.8603,0.6285,-2.31,-0.56,-2.94,C
0.163,-0.8921,0.5856,-3.08,1.33,0.98,C
0.1488,-0.8813,0.5456,-1.05,-1.33,5.67,C
0.142,-0.8291,0.5334,2.24,-6.51,6.58,C
0.1362,-0.7881,0.5549,3.99,-7.21,3.64,C
0.144,-0.7642,0.5695,8.75,-5.6,-0.98,C
0.1464,-0.7998,0.5646,1.26,-7.56,-7.35,C
0.1503,-0.8589,0.5856,0.7,-9.17,-9.73,C
0.1586,-0.8716,0.5812,1.4,-6.16,-7.35,C
0.1674,-0.8677,0.571,3.92,-7.14,-5.81,C
0.1718,-0.8564,0.5602,7.63,-6.58,-4.41,C
0.1771,-0.8413,0.5671,9.8,-9.03,-4.13,C
0.1845,-0.8369,0.6007,5.46,-8.61,-6.23,C
0.1845,-0.8662,0.6105,2.45,-7.28,-5.11,C
0.1786,-0.8501,0.6198,1.4,-4.55,-1.75,C
0.1762,-0.8345,0.6159,0.98,-2.1,-1.89,C
0.1825,-0.8467,0.632,-0.49,1.61,-1.12,C
0.1937,-0.8579,0.5944,-3.08,8.47,1.47,C
0.1942,-0.8467,0.5578,-0.7,5.53,3.29,C
0.1869,-0.8316,0.551,1.54,0.42,4.48,C
0.1869,-0.8062,0.569,1.82,-2.03,3.64,C
0.1815,-0.8106,0.5661,0.28,-2.59,1.47,C
0.1845,-0.8218,0.5583,-0.77,-2.45,-0.07,C
0.1845,-0.8213,0.5802,-0.63,-2.52,-1.54,C
0.1845,-0.8403,0.5695,-0.98,0.28,-2.59,C
